,M-File,F-File,M-Part,F-Part,Cosine,male_openness,male_extraversion,male_agreeableness,male_conscientiousness,male_emo_stab,fem_openness,fem_extraversion,fem_agreeableness,fem_conscientiousness,fem_emo_stab
1584,M44_P105.rtf,F36_P57.rtf,105,57,0.066644992,30,37,44,35,36,31,39,21,24,20
1585,M01_P2.rtf,F37_P60.rtf,2,60,0.051997769,30,33,41,43,22,31,29,40,23,16
1586,M02_P7.rtf,F37_P60.rtf,7,60,-0.062622872,40,27,32,25,15,31,29,40,23,16
1587,M03_P12.rtf,F37_P60.rtf,12,60,0.284412186,39,33,31,30,30,31,29,40,23,16
1588,M04_P15.rtf,F37_P60.rtf,15,60,0.115916088,39,35,31,39,43,31,29,40,23,16
1589,M05_P21.rtf,F37_P60.rtf,21,60,0.059219442,42,44,44,49,22,31,29,40,23,16
1590,M06_P24.rtf,F37_P60.rtf,24,60,-0.012595496,37,37,31,31,32,31,29,40,23,16
1591,M07_P25.rtf,F37_P60.rtf,25,60,0.043675169,41,43,43,43,47,31,29,40,23,16
1592,M08_P30.rtf,F37_P60.rtf,30,60,0.059453252,29,39,39,37,34,31,29,40,23,16
1593,M09_P33.rtf,F37_P60.rtf,33,60,-0.069892931,34,36,33,40,28,31,29,40,23,16
1594,M10_P34.rtf,F37_P60.rtf,34,60,0.777030057,39,28,34,39,33,31,29,40,23,16
1595,M11_P35.rtf,F37_P60.rtf,35,60,0.263049988,42,41,32,41,34,31,29,40,23,16
1596,M12_P37.rtf,F37_P60.rtf,37,60,0.200436037,35,39,35,41,34,31,29,40,23,16
1597,M13_P38.rtf,F37_P60.rtf,38,60,0.007553362,32,26,33,30,28,31,29,40,23,16
1598,M14_P50.rtf,F37_P60.rtf,50,60,0.134633093,48,28,43,36,25,31,29,40,23,16
1599,M15_P58.rtf,F37_P60.rtf,58,60,-0.010069433,31,36,36,33,27,31,29,40,23,16
1600,M16_P66.rtf,F37_P60.rtf,66,60,0.304428631,34,29,35,38,35,31,29,40,23,16
1601,M17_P73.rtf,F37_P60.rtf,73,60,0.379028076,34,45,32,32,25,31,29,40,23,16
1602,M18_P74.rtf,F37_P60.rtf,74,60,0.173094629,44,36,39,29,22,31,29,40,23,16
1603,M19_P76.rtf,F37_P60.rtf,76,60,0.040506413,37,31,24,24,31,31,29,40,23,16
1604,M20_P77.rtf,F37_P60.rtf,77,60,0.046419305,36,50,34,30,33,31,29,40,23,16
1605,M21_P78.rtf,F37_P60.rtf,78,60,0.30097858,44,21,32,22,18,31,29,40,23,16
1606,M22_P79.rtf,F37_P60.rtf,79,60,0.079675063,47,25,37,28,22,31,29,40,23,16
1607,M23_P80.rtf,F37_P60.rtf,80,60,0.314639447,41,46,41,39,44,31,29,40,23,16
1608,M24_P81.rtf,F37_P60.rtf,81,60,0.059363995,41,46,36,33,38,31,29,40,23,16
1609,M25_P82.rtf,F37_P60.rtf,82,60,-0.114060936,47,46,47,42,42,31,29,40,23,16
1610,M26_P83.rtf,F37_P60.rtf,83,60,0.20577991,39,42,45,33,41,31,29,40,23,16
1611,M27_P84.rtf,F37_P60.rtf,84,60,0.239911275,46,47,37,34,43,31,29,40,23,16
1612,M28_P86.rtf,F37_P60.rtf,86,60,0.138174878,35,44,35,35,33,31,29,40,23,16
1613,M29_P87.rtf,F37_P60.rtf,87,60,0.064725803,36,40,37,36,29,31,29,40,23,16
1614,M30_P88.rtf,F37_P60.rtf,88,60,0.285193524,24,47,32,36,46,31,29,40,23,16
1615,M31_P89.rtf,F37_P60.rtf,89,60,0.220364541,36,37,28,32,32,31,29,40,23,16
1616,M32_P90.rtf,F37_P60.rtf,90,60,0.60193072,23,35,38,38,32,31,29,40,23,16
1617,M33_P91.rtf,F37_P60.rtf,91,60,0.183421844,25,42,34,46,45,31,29,40,23,16
1618,M34_P92.rtf,F37_P60.rtf,92,60,0.140760142,48,46,36,44,37,31,29,40,23,16
1619,M35_P93.rtf,F37_P60.rtf,93,60,0.148190623,35,24,37,22,33,31,29,40,23,16
1620,M36_P94.rtf,F37_P60.rtf,94,60,0.273902754,41,33,28,39,42,31,29,40,23,16
1621,M37_P96.rtf,F37_P60.rtf,96,60,0.086482265,33,41,33,39,35,31,29,40,23,16
1622,M38_P97.rtf,F37_P60.rtf,97,60,0.207926156,42,44,38,26,29,31,29,40,23,16
1623,M39_P98.rtf,F37_P60.rtf,98,60,0.110597361,46,22,34,40,26,31,29,40,23,16
1624,M40_P99.rtf,F37_P60.rtf,99,60,0.077636756,34,45,32,34,28,31,29,40,23,16
1625,M41_P101.rtf,F37_P60.rtf,101,60,0.256364012,34,40,42,33,40,31,29,40,23,16
1626,M42_P103.rtf,F37_P60.rtf,103,60,-0.003455456,33,36,30,32,25,31,29,40,23,16
1627,M43_P104.rtf,F37_P60.rtf,104,60,0.09262916,35,44,40,41,35,31,29,40,23,16
1628,M44_P105.rtf,F37_P60.rtf,105,60,0.104671646,30,37,44,35,36,31,29,40,23,16
1629,M01_P2.rtf,F38_P61.rtf,2,61,0.099642793,30,33,41,43,22,42,44,38,47,44
1630,M02_P7.rtf,F38_P61.rtf,7,61,0.101900644,40,27,32,25,15,42,44,38,47,44
1631,M03_P12.rtf,F38_P61.rtf,12,61,0.161138866,39,33,31,30,30,42,44,38,47,44
1632,M04_P15.rtf,F38_P61.rtf,15,61,0.072026492,39,35,31,39,43,42,44,38,47,44
1633,M05_P21.rtf,F38_P61.rtf,21,61,0.144671425,42,44,44,49,22,42,44,38,47,44
1634,M06_P24.rtf,F38_P61.rtf,24,61,0.098145913,37,37,31,31,32,42,44,38,47,44
1635,M07_P25.rtf,F38_P61.rtf,25,61,0.18218086,41,43,43,43,47,42,44,38,47,44
1636,M08_P30.rtf,F38_P61.rtf,30,61,0.160487874,29,39,39,37,34,42,44,38,47,44
1637,M09_P33.rtf,F38_P61.rtf,33,61,0.147146087,34,36,33,40,28,42,44,38,47,44
1638,M10_P34.rtf,F38_P61.rtf,34,61,0.281765716,39,28,34,39,33,42,44,38,47,44
1639,M11_P35.rtf,F38_P61.rtf,35,61,0.345163932,42,41,32,41,34,42,44,38,47,44
1640,M12_P37.rtf,F38_P61.rtf,37,61,-0.018447765,35,39,35,41,34,42,44,38,47,44
1641,M13_P38.rtf,F38_P61.rtf,38,61,0.085426234,32,26,33,30,28,42,44,38,47,44
1642,M14_P50.rtf,F38_P61.rtf,50,61,0.173763706,48,28,43,36,25,42,44,38,47,44
1643,M15_P58.rtf,F38_P61.rtf,58,61,-0.048653314,31,36,36,33,27,42,44,38,47,44
1644,M16_P66.rtf,F38_P61.rtf,66,61,0.253906905,34,29,35,38,35,42,44,38,47,44
1645,M17_P73.rtf,F38_P61.rtf,73,61,0.269760629,34,45,32,32,25,42,44,38,47,44
1646,M18_P74.rtf,F38_P61.rtf,74,61,0.092980875,44,36,39,29,22,42,44,38,47,44
1647,M19_P76.rtf,F38_P61.rtf,76,61,0.071576521,37,31,24,24,31,42,44,38,47,44
1648,M20_P77.rtf,F38_P61.rtf,77,61,-0.005518889,36,50,34,30,33,42,44,38,47,44
1649,M21_P78.rtf,F38_P61.rtf,78,61,0.171012677,44,21,32,22,18,42,44,38,47,44
1650,M22_P79.rtf,F38_P61.rtf,79,61,0.091363924,47,25,37,28,22,42,44,38,47,44
1651,M23_P80.rtf,F38_P61.rtf,80,61,0.537433888,41,46,41,39,44,42,44,38,47,44
1652,M24_P81.rtf,F38_P61.rtf,81,61,0.087463586,41,46,36,33,38,42,44,38,47,44
1653,M25_P82.rtf,F38_P61.rtf,82,61,0.064976635,47,46,47,42,42,42,44,38,47,44
1654,M26_P83.rtf,F38_P61.rtf,83,61,0.36743485,39,42,45,33,41,42,44,38,47,44
1655,M27_P84.rtf,F38_P61.rtf,84,61,0.23710658,46,47,37,34,43,42,44,38,47,44
1656,M28_P86.rtf,F38_P61.rtf,86,61,0.192414329,35,44,35,35,33,42,44,38,47,44
1657,M29_P87.rtf,F38_P61.rtf,87,61,0.03657796,36,40,37,36,29,42,44,38,47,44
1658,M30_P88.rtf,F38_P61.rtf,88,61,0.230563597,24,47,32,36,46,42,44,38,47,44
1659,M31_P89.rtf,F38_P61.rtf,89,61,0.259218719,36,37,28,32,32,42,44,38,47,44
1660,M32_P90.rtf,F38_P61.rtf,90,61,0.211886247,23,35,38,38,32,42,44,38,47,44
1661,M33_P91.rtf,F38_P61.rtf,91,61,0.127889661,25,42,34,46,45,42,44,38,47,44
1662,M34_P92.rtf,F38_P61.rtf,92,61,0.086852058,48,46,36,44,37,42,44,38,47,44
1663,M35_P93.rtf,F38_P61.rtf,93,61,0.180876305,35,24,37,22,33,42,44,38,47,44
1664,M36_P94.rtf,F38_P61.rtf,94,61,0.242083223,41,33,28,39,42,42,44,38,47,44
1665,M37_P96.rtf,F38_P61.rtf,96,61,0.014402711,33,41,33,39,35,42,44,38,47,44
1666,M38_P97.rtf,F38_P61.rtf,97,61,0.265793575,42,44,38,26,29,42,44,38,47,44
1667,M39_P98.rtf,F38_P61.rtf,98,61,0.461679284,46,22,34,40,26,42,44,38,47,44
1668,M40_P99.rtf,F38_P61.rtf,99,61,0.096904377,34,45,32,34,28,42,44,38,47,44
1669,M41_P101.rtf,F38_P61.rtf,101,61,0.137072132,34,40,42,33,40,42,44,38,47,44
1670,M42_P103.rtf,F38_P61.rtf,103,61,0.31473666,33,36,30,32,25,42,44,38,47,44
1671,M43_P104.rtf,F38_P61.rtf,104,61,0.041364071,35,44,40,41,35,42,44,38,47,44
1672,M44_P105.rtf,F38_P61.rtf,105,61,0.02990927,30,37,44,35,36,42,44,38,47,44
1673,M01_P2.rtf,F39_P62.rtf,2,62,-0.001060403,30,33,41,43,22,32,38,28,36,21
1674,M02_P7.rtf,F39_P62.rtf,7,62,0.120397358,40,27,32,25,15,32,38,28,36,21
1675,M03_P12.rtf,F39_P62.rtf,12,62,0.63636315,39,33,31,30,30,32,38,28,36,21
1676,M04_P15.rtf,F39_P62.rtf,15,62,0.001556488,39,35,31,39,43,32,38,28,36,21
1677,M05_P21.rtf,F39_P62.rtf,21,62,0.113850357,42,44,44,49,22,32,38,28,36,21
1678,M06_P24.rtf,F39_P62.rtf,24,62,0.349038386,37,37,31,31,32,32,38,28,36,21
1679,M07_P25.rtf,F39_P62.rtf,25,62,0.5589524,41,43,43,43,47,32,38,28,36,21
1680,M08_P30.rtf,F39_P62.rtf,30,62,0.048914866,29,39,39,37,34,32,38,28,36,21
1681,M09_P33.rtf,F39_P62.rtf,33,62,0.262311902,34,36,33,40,28,32,38,28,36,21
1682,M10_P34.rtf,F39_P62.rtf,34,62,0.398805806,39,28,34,39,33,32,38,28,36,21
1683,M11_P35.rtf,F39_P62.rtf,35,62,0.553696929,42,41,32,41,34,32,38,28,36,21
1684,M12_P37.rtf,F39_P62.rtf,37,62,0.410834476,35,39,35,41,34,32,38,28,36,21
1685,M13_P38.rtf,F39_P62.rtf,38,62,0.111686466,32,26,33,30,28,32,38,28,36,21
1686,M14_P50.rtf,F39_P62.rtf,50,62,0.388558175,48,28,43,36,25,32,38,28,36,21
1687,M15_P58.rtf,F39_P62.rtf,58,62,0.039337793,31,36,36,33,27,32,38,28,36,21
1688,M16_P66.rtf,F39_P62.rtf,66,62,0.587915466,34,29,35,38,35,32,38,28,36,21
1689,M17_P73.rtf,F39_P62.rtf,73,62,0.408528731,34,45,32,32,25,32,38,28,36,21
1690,M18_P74.rtf,F39_P62.rtf,74,62,0.542882372,44,36,39,29,22,32,38,28,36,21
1691,M19_P76.rtf,F39_P62.rtf,76,62,0.071697692,37,31,24,24,31,32,38,28,36,21
1692,M20_P77.rtf,F39_P62.rtf,77,62,0.044123001,36,50,34,30,33,32,38,28,36,21
1693,M21_P78.rtf,F39_P62.rtf,78,62,0.099317738,44,21,32,22,18,32,38,28,36,21
1694,M22_P79.rtf,F39_P62.rtf,79,62,0.069429461,47,25,37,28,22,32,38,28,36,21
1695,M23_P80.rtf,F39_P62.rtf,80,62,0.310815158,41,46,41,39,44,32,38,28,36,21
1696,M24_P81.rtf,F39_P62.rtf,81,62,0.126892944,41,46,36,33,38,32,38,28,36,21
1697,M25_P82.rtf,F39_P62.rtf,82,62,0.393706265,47,46,47,42,42,32,38,28,36,21
1698,M26_P83.rtf,F39_P62.rtf,83,62,0.398545106,39,42,45,33,41,32,38,28,36,21
1699,M27_P84.rtf,F39_P62.rtf,84,62,0.502851381,46,47,37,34,43,32,38,28,36,21
1700,M28_P86.rtf,F39_P62.rtf,86,62,0.168766991,35,44,35,35,33,32,38,28,36,21
1701,M29_P87.rtf,F39_P62.rtf,87,62,0.000616454,36,40,37,36,29,32,38,28,36,21
1702,M30_P88.rtf,F39_P62.rtf,88,62,0.547462571,24,47,32,36,46,32,38,28,36,21
1703,M31_P89.rtf,F39_P62.rtf,89,62,0.579006762,36,37,28,32,32,32,38,28,36,21
1704,M32_P90.rtf,F39_P62.rtf,90,62,0.359347914,23,35,38,38,32,32,38,28,36,21
1705,M33_P91.rtf,F39_P62.rtf,91,62,0.186542057,25,42,34,46,45,32,38,28,36,21
1706,M34_P92.rtf,F39_P62.rtf,92,62,0.326864307,48,46,36,44,37,32,38,28,36,21
1707,M35_P93.rtf,F39_P62.rtf,93,62,0.132028012,35,24,37,22,33,32,38,28,36,21
1708,M36_P94.rtf,F39_P62.rtf,94,62,0.060512478,41,33,28,39,42,32,38,28,36,21
1709,M37_P96.rtf,F39_P62.rtf,96,62,0.125610384,33,41,33,39,35,32,38,28,36,21
1710,M38_P97.rtf,F39_P62.rtf,97,62,0.574578434,42,44,38,26,29,32,38,28,36,21
1711,M39_P98.rtf,F39_P62.rtf,98,62,0.326056685,46,22,34,40,26,32,38,28,36,21
1712,M40_P99.rtf,F39_P62.rtf,99,62,0.326953295,34,45,32,34,28,32,38,28,36,21
1713,M41_P101.rtf,F39_P62.rtf,101,62,0.382346646,34,40,42,33,40,32,38,28,36,21
1714,M42_P103.rtf,F39_P62.rtf,103,62,0.153853718,33,36,30,32,25,32,38,28,36,21
1715,M43_P104.rtf,F39_P62.rtf,104,62,0.113530208,35,44,40,41,35,32,38,28,36,21
1716,M44_P105.rtf,F39_P62.rtf,105,62,-0.052000484,30,37,44,35,36,32,38,28,36,21
1717,M01_P2.rtf,F40_P63.rtf,2,63,0.128447832,30,33,41,43,22,42,46,43,46,21
1718,M02_P7.rtf,F40_P63.rtf,7,63,0.095775959,40,27,32,25,15,42,46,43,46,21
1719,M03_P12.rtf,F40_P63.rtf,12,63,0.188971362,39,33,31,30,30,42,46,43,46,21
1720,M04_P15.rtf,F40_P63.rtf,15,63,-0.016556131,39,35,31,39,43,42,46,43,46,21
1721,M05_P21.rtf,F40_P63.rtf,21,63,0.042369162,42,44,44,49,22,42,46,43,46,21
1722,M06_P24.rtf,F40_P63.rtf,24,63,0.525238548,37,37,31,31,32,42,46,43,46,21
1723,M07_P25.rtf,F40_P63.rtf,25,63,0.182783052,41,43,43,43,47,42,46,43,46,21
1724,M08_P30.rtf,F40_P63.rtf,30,63,-0.001275488,29,39,39,37,34,42,46,43,46,21
1725,M09_P33.rtf,F40_P63.rtf,33,63,0.142809867,34,36,33,40,28,42,46,43,46,21
1726,M10_P34.rtf,F40_P63.rtf,34,63,0.135597028,39,28,34,39,33,42,46,43,46,21
1727,M11_P35.rtf,F40_P63.rtf,35,63,0.308546431,42,41,32,41,34,42,46,43,46,21
1728,M12_P37.rtf,F40_P63.rtf,37,63,0.009905969,35,39,35,41,34,42,46,43,46,21
1729,M13_P38.rtf,F40_P63.rtf,38,63,0.150839461,32,26,33,30,28,42,46,43,46,21
1730,M14_P50.rtf,F40_P63.rtf,50,63,0.192007841,48,28,43,36,25,42,46,43,46,21
1731,M15_P58.rtf,F40_P63.rtf,58,63,0.04352853,31,36,36,33,27,42,46,43,46,21
1732,M16_P66.rtf,F40_P63.rtf,66,63,0.098659419,34,29,35,38,35,42,46,43,46,21
1733,M17_P73.rtf,F40_P63.rtf,73,63,0.076908208,34,45,32,32,25,42,46,43,46,21
1734,M18_P74.rtf,F40_P63.rtf,74,63,0.30510332,44,36,39,29,22,42,46,43,46,21
1735,M19_P76.rtf,F40_P63.rtf,76,63,0.07896994,37,31,24,24,31,42,46,43,46,21
1736,M20_P77.rtf,F40_P63.rtf,77,63,0.033566161,36,50,34,30,33,42,46,43,46,21
1737,M21_P78.rtf,F40_P63.rtf,78,63,0.032524422,44,21,32,22,18,42,46,43,46,21
1738,M22_P79.rtf,F40_P63.rtf,79,63,0.183436463,47,25,37,28,22,42,46,43,46,21
1739,M23_P80.rtf,F40_P63.rtf,80,63,0.011200502,41,46,41,39,44,42,46,43,46,21
1740,M24_P81.rtf,F40_P63.rtf,81,63,0.095507126,41,46,36,33,38,42,46,43,46,21
1741,M25_P82.rtf,F40_P63.rtf,82,63,0.379030992,47,46,47,42,42,42,46,43,46,21
1742,M26_P83.rtf,F40_P63.rtf,83,63,0.279945145,39,42,45,33,41,42,46,43,46,21
1743,M27_P84.rtf,F40_P63.rtf,84,63,0.22718128,46,47,37,34,43,42,46,43,46,21
1744,M28_P86.rtf,F40_P63.rtf,86,63,0.02961217,35,44,35,35,33,42,46,43,46,21
1745,M29_P87.rtf,F40_P63.rtf,87,63,0.006023156,36,40,37,36,29,42,46,43,46,21
1746,M30_P88.rtf,F40_P63.rtf,88,63,0.408805071,24,47,32,36,46,42,46,43,46,21
1747,M31_P89.rtf,F40_P63.rtf,89,63,0.258726122,36,37,28,32,32,42,46,43,46,21
1748,M32_P90.rtf,F40_P63.rtf,90,63,0.082841303,23,35,38,38,32,42,46,43,46,21
1749,M33_P91.rtf,F40_P63.rtf,91,63,0.063524598,25,42,34,46,45,42,46,43,46,21
1750,M34_P92.rtf,F40_P63.rtf,92,63,0.355756684,48,46,36,44,37,42,46,43,46,21
1751,M35_P93.rtf,F40_P63.rtf,93,63,0.055241065,35,24,37,22,33,42,46,43,46,21
1752,M36_P94.rtf,F40_P63.rtf,94,63,0.042850681,41,33,28,39,42,42,46,43,46,21
1753,M37_P96.rtf,F40_P63.rtf,96,63,0.225805759,33,41,33,39,35,42,46,43,46,21
1754,M38_P97.rtf,F40_P63.rtf,97,63,-0.048017071,42,44,38,26,29,42,46,43,46,21
1755,M39_P98.rtf,F40_P63.rtf,98,63,-0.001698227,46,22,34,40,26,42,46,43,46,21
1756,M40_P99.rtf,F40_P63.rtf,99,63,0.366016389,34,45,32,34,28,42,46,43,46,21
1757,M41_P101.rtf,F40_P63.rtf,101,63,0.089263202,34,40,42,33,40,42,46,43,46,21
1758,M42_P103.rtf,F40_P63.rtf,103,63,0.020170621,33,36,30,32,25,42,46,43,46,21
1759,M43_P104.rtf,F40_P63.rtf,104,63,0.118105652,35,44,40,41,35,42,46,43,46,21
1760,M44_P105.rtf,F40_P63.rtf,105,63,0.084309637,30,37,44,35,36,42,46,43,46,21
1761,M01_P2.rtf,F41_P65.rtf,2,65,0.083261248,30,33,41,43,22,32,38,37,44,27
1762,M02_P7.rtf,F41_P65.rtf,7,65,0.065461697,40,27,32,25,15,32,38,37,44,27
1763,M03_P12.rtf,F41_P65.rtf,12,65,0.417586169,39,33,31,30,30,32,38,37,44,27
1764,M04_P15.rtf,F41_P65.rtf,15,65,-0.06363231,39,35,31,39,43,32,38,37,44,27
1765,M05_P21.rtf,F41_P65.rtf,21,65,0.071740028,42,44,44,49,22,32,38,37,44,27
1766,M06_P24.rtf,F41_P65.rtf,24,65,-0.025882082,37,37,31,31,32,32,38,37,44,27
1767,M07_P25.rtf,F41_P65.rtf,25,65,0.32044672,41,43,43,43,47,32,38,37,44,27
1768,M08_P30.rtf,F41_P65.rtf,30,65,0.093963521,29,39,39,37,34,32,38,37,44,27
1769,M09_P33.rtf,F41_P65.rtf,33,65,-0.053247578,34,36,33,40,28,32,38,37,44,27
1770,M10_P34.rtf,F41_P65.rtf,34,65,0.011904394,39,28,34,39,33,32,38,37,44,27
1771,M11_P35.rtf,F41_P65.rtf,35,65,0.272348291,42,41,32,41,34,32,38,37,44,27
1772,M12_P37.rtf,F41_P65.rtf,37,65,0.091944747,35,39,35,41,34,32,38,37,44,27
1773,M13_P38.rtf,F41_P65.rtf,38,65,0.156417633,32,26,33,30,28,32,38,37,44,27
1774,M14_P50.rtf,F41_P65.rtf,50,65,0.20423288,48,28,43,36,25,32,38,37,44,27
1775,M15_P58.rtf,F41_P65.rtf,58,65,0.059581613,31,36,36,33,27,32,38,37,44,27
1776,M16_P66.rtf,F41_P65.rtf,66,65,0.221177683,34,29,35,38,35,32,38,37,44,27
1777,M17_P73.rtf,F41_P65.rtf,73,65,0.236993924,34,45,32,32,25,32,38,37,44,27
1778,M18_P74.rtf,F41_P65.rtf,74,65,0.010651903,44,36,39,29,22,32,38,37,44,27
1779,M19_P76.rtf,F41_P65.rtf,76,65,0.063438683,37,31,24,24,31,32,38,37,44,27
1780,M20_P77.rtf,F41_P65.rtf,77,65,0.006854399,36,50,34,30,33,32,38,37,44,27
1781,M21_P78.rtf,F41_P65.rtf,78,65,0.061193634,44,21,32,22,18,32,38,37,44,27
1782,M22_P79.rtf,F41_P65.rtf,79,65,-0.031073983,47,25,37,28,22,32,38,37,44,27
1783,M23_P80.rtf,F41_P65.rtf,80,65,-0.09765452,41,46,41,39,44,32,38,37,44,27
1784,M24_P81.rtf,F41_P65.rtf,81,65,0.251645479,41,46,36,33,38,32,38,37,44,27
1785,M25_P82.rtf,F41_P65.rtf,82,65,0.175542176,47,46,47,42,42,32,38,37,44,27
1786,M26_P83.rtf,F41_P65.rtf,83,65,0.145801665,39,42,45,33,41,32,38,37,44,27
1787,M27_P84.rtf,F41_P65.rtf,84,65,0.362656188,46,47,37,34,43,32,38,37,44,27
1788,M28_P86.rtf,F41_P65.rtf,86,65,0.099681526,35,44,35,35,33,32,38,37,44,27
1789,M29_P87.rtf,F41_P65.rtf,87,65,0.115464817,36,40,37,36,29,32,38,37,44,27
1790,M30_P88.rtf,F41_P65.rtf,88,65,0.40785606,24,47,32,36,46,32,38,37,44,27
1791,M31_P89.rtf,F41_P65.rtf,89,65,0.328882651,36,37,28,32,32,32,38,37,44,27
1792,M32_P90.rtf,F41_P65.rtf,90,65,0.206047881,23,35,38,38,32,32,38,37,44,27
1793,M33_P91.rtf,F41_P65.rtf,91,65,0.114764045,25,42,34,46,45,32,38,37,44,27
1794,M34_P92.rtf,F41_P65.rtf,92,65,0.142264645,48,46,36,44,37,32,38,37,44,27
1795,M35_P93.rtf,F41_P65.rtf,93,65,0.039204629,35,24,37,22,33,32,38,37,44,27
1796,M36_P94.rtf,F41_P65.rtf,94,65,0.025067031,41,33,28,39,42,32,38,37,44,27
1797,M37_P96.rtf,F41_P65.rtf,96,65,0.091776937,33,41,33,39,35,32,38,37,44,27
1798,M38_P97.rtf,F41_P65.rtf,97,65,0.225211266,42,44,38,26,29,32,38,37,44,27
1799,M39_P98.rtf,F41_P65.rtf,98,65,0.003618087,46,22,34,40,26,32,38,37,44,27
1800,M40_P99.rtf,F41_P65.rtf,99,65,0.362886251,34,45,32,34,28,32,38,37,44,27
1801,M41_P101.rtf,F41_P65.rtf,101,65,0.005944777,34,40,42,33,40,32,38,37,44,27
1802,M42_P103.rtf,F41_P65.rtf,103,65,0.121419239,33,36,30,32,25,32,38,37,44,27
1803,M43_P104.rtf,F41_P65.rtf,104,65,0.145768178,35,44,40,41,35,32,38,37,44,27
1804,M44_P105.rtf,F41_P65.rtf,105,65,0.217235833,30,37,44,35,36,32,38,37,44,27
1805,M01_P2.rtf,F42_P68.rtf,2,68,0.03409876,30,33,41,43,22,47,26,25,32,17
1806,M02_P7.rtf,F42_P68.rtf,7,68,0.027955612,40,27,32,25,15,47,26,25,32,17
1807,M03_P12.rtf,F42_P68.rtf,12,68,0.195345996,39,33,31,30,30,47,26,25,32,17
1808,M04_P15.rtf,F42_P68.rtf,15,68,0.042135741,39,35,31,39,43,47,26,25,32,17
1809,M05_P21.rtf,F42_P68.rtf,21,68,0.049867151,42,44,44,49,22,47,26,25,32,17
1810,M06_P24.rtf,F42_P68.rtf,24,68,0.151065267,37,37,31,31,32,47,26,25,32,17
1811,M07_P25.rtf,F42_P68.rtf,25,68,0.102451396,41,43,43,43,47,47,26,25,32,17
1812,M08_P30.rtf,F42_P68.rtf,30,68,0.037815381,29,39,39,37,34,47,26,25,32,17
1813,M09_P33.rtf,F42_P68.rtf,33,68,0.075113094,34,36,33,40,28,47,26,25,32,17
1814,M10_P34.rtf,F42_P68.rtf,34,68,0.011992418,39,28,34,39,33,47,26,25,32,17
1815,M11_P35.rtf,F42_P68.rtf,35,68,0.074375232,42,41,32,41,34,47,26,25,32,17
1816,M12_P37.rtf,F42_P68.rtf,37,68,0.134399475,35,39,35,41,34,47,26,25,32,17
1817,M13_P38.rtf,F42_P68.rtf,38,68,0.081683103,32,26,33,30,28,47,26,25,32,17
1818,M14_P50.rtf,F42_P68.rtf,50,68,0.078995925,48,28,43,36,25,47,26,25,32,17
1819,M15_P58.rtf,F42_P68.rtf,58,68,0.02744859,31,36,36,33,27,47,26,25,32,17
1820,M16_P66.rtf,F42_P68.rtf,66,68,0.078041091,34,29,35,38,35,47,26,25,32,17
1821,M17_P73.rtf,F42_P68.rtf,73,68,0.050855341,34,45,32,32,25,47,26,25,32,17
1822,M18_P74.rtf,F42_P68.rtf,74,68,0.086509092,44,36,39,29,22,47,26,25,32,17
1823,M19_P76.rtf,F42_P68.rtf,76,68,0.036567049,37,31,24,24,31,47,26,25,32,17
1824,M20_P77.rtf,F42_P68.rtf,77,68,0.026631811,36,50,34,30,33,47,26,25,32,17
1825,M21_P78.rtf,F42_P68.rtf,78,68,0.044293037,44,21,32,22,18,47,26,25,32,17
1826,M22_P79.rtf,F42_P68.rtf,79,68,0.061322944,47,25,37,28,22,47,26,25,32,17
1827,M23_P80.rtf,F42_P68.rtf,80,68,0.022981028,41,46,41,39,44,47,26,25,32,17
1828,M24_P81.rtf,F42_P68.rtf,81,68,0.013188316,41,46,36,33,38,47,26,25,32,17
1829,M25_P82.rtf,F42_P68.rtf,82,68,0.051015114,47,46,47,42,42,47,26,25,32,17
1830,M26_P83.rtf,F42_P68.rtf,83,68,0.101742833,39,42,45,33,41,47,26,25,32,17
1831,M27_P84.rtf,F42_P68.rtf,84,68,0.113034362,46,47,37,34,43,47,26,25,32,17
1832,M28_P86.rtf,F42_P68.rtf,86,68,0.02704557,35,44,35,35,33,47,26,25,32,17
1833,M29_P87.rtf,F42_P68.rtf,87,68,0.026042294,36,40,37,36,29,47,26,25,32,17
1834,M30_P88.rtf,F42_P68.rtf,88,68,0.129846718,24,47,32,36,46,47,26,25,32,17
1835,M31_P89.rtf,F42_P68.rtf,89,68,0.166974252,36,37,28,32,32,47,26,25,32,17
1836,M32_P90.rtf,F42_P68.rtf,90,68,0.013954155,23,35,38,38,32,47,26,25,32,17
1837,M33_P91.rtf,F42_P68.rtf,91,68,0.069572545,25,42,34,46,45,47,26,25,32,17
1838,M34_P92.rtf,F42_P68.rtf,92,68,0.054692692,48,46,36,44,37,47,26,25,32,17
1839,M35_P93.rtf,F42_P68.rtf,93,68,0.042061631,35,24,37,22,33,47,26,25,32,17
1840,M36_P94.rtf,F42_P68.rtf,94,68,0.054236025,41,33,28,39,42,47,26,25,32,17
1841,M37_P96.rtf,F42_P68.rtf,96,68,0.122552784,33,41,33,39,35,47,26,25,32,17
1842,M38_P97.rtf,F42_P68.rtf,97,68,0.07227695,42,44,38,26,29,47,26,25,32,17
1843,M39_P98.rtf,F42_P68.rtf,98,68,0.051591422,46,22,34,40,26,47,26,25,32,17
1844,M40_P99.rtf,F42_P68.rtf,99,68,0.124903999,34,45,32,34,28,47,26,25,32,17
