"","F01_P1.rtf","F02_P3.rtf","F03_P4.rtf","F04_P5.rtf","F05_P6.rtf","F06_P9.rtf","F07_P10.rtf","F08_P11.rtf","F09_P13.rtf","F10_P14.rtf","F11_P16.rtf","F12_P17.rtf","F13_P18.rtf","F14_P19.rtf","F15_P20.rtf","F16_P22.rtf","F17_P23.rtf","F18_P27.rtf","F19_P29.rtf","F20_P31.rtf","F21_P32.rtf","F22_P36.rtf","F23_P39.rtf","F24_P40.rtf","F25_P41.rtf","F26_P42.rtf","F27_P43.rtf","F28_P45.rtf","F29_P46.rtf","F30_P48.rtf","F31_P49.rtf","F32_P51.rtf","F33_P52.rtf","F34_P55.rtf","F35_P56.rtf","F36_P57.rtf","F37_P60.rtf","F38_P61.rtf","F39_P62.rtf","F40_P63.rtf","F41_P65.rtf","F42_P68.rtf","F43_P69.rtf","F44_P70.rtf","F45_P71.rtf","F46_P72.rtf","M01_P2.rtf","M02_P7.rtf","M03_P12.rtf","M04_P15.rtf","M05_P21.rtf","M06_P24.rtf","M07_P25.rtf","M08_P30.rtf","M09_P33.rtf","M10_P34.rtf","M11_P35.rtf","M12_P37.rtf","M13_P38.rtf","M14_P50.rtf","M15_P58.rtf","M16_P66.rtf","M17_P73.rtf","M18_P74.rtf","M19_P76.rtf","M20_P77.rtf","M21_P78.rtf","M22_P79.rtf","M23_P80.rtf","M24_P81.rtf","M25_P82.rtf","M26_P83.rtf","M27_P84.rtf","M28_P86.rtf","M29_P87.rtf","M30_P88.rtf","M31_P89.rtf","M32_P90.rtf","M33_P91.rtf","M34_P92.rtf","M35_P93.rtf","M36_P94.rtf","M37_P96.rtf","M38_P97.rtf","M39_P98.rtf","M40_P99.rtf","M41_P101.rtf","M42_P103.rtf","M43_P104.rtf","M44_P105.rtf"
"M33_P91.rtf",0.340705271686251,-0.0721330488440016,0.123507299597686,0.569484605269503,0.233640207562795,-0.00286861706488007,0.0956908626912003,0.133461133617015,0.356728536702313,0.116138030370696,0.230024806803148,0.0589070792203869,0.178498953434092,0.203295279181166,0.0763387035033611,0.101065515360301,8.5952166912517e-05,0.0727633140562025,0.129615814577647,0.010352294580734,0.310259525551094,0.104181157379505,0.118188675859545,-0.0399643506067179,0.532648662485875,0.0946181039953516,0.264043289435696,0.014968652538743,0.0490546876879339,0.318893878930619,0.0630398960387004,0.247285371343503,0.0433119838216563,0.0241289856038466,0.383921478990653,0.124676002776096,0.18342184444768,0.127889660747628,0.186542057344497,0.0635245982216049,0.114764044959695,0.0695725452416356,0.0398869545595097,0.562603523431937,0.0493595488930153,0.00178955445214706,0.182964534852584,0.0282625913822425,0.316211568633359,-0.0637614152828549,0.0261489946217665,0.0569069961695483,0.486587451150215,0.180582549749037,0.113412969981836,0.175683527778374,0.154598209372299,0.171742696280882,0.132372631409307,0.208515530362014,0.150614596003819,0.261077012652547,0.0860898464001064,0.0549146907786521,0.0444105438461513,0.0218552685409805,-0.100350270098628,0.233243650227721,0.231013965622226,0.123837992381152,0.22273150075671,0.254883147270451,0.128990048303853,-0.0360447216380488,0.0765029896610273,-0.0831331354761344,0.367299425689185,0.179881857477778,1,0.20593867451789,0.0576733336945712,-0.0586813503126568,0.100181943890906,0.480358815106163,0.0110551591401203,0.292977224754531,0.255130568864825,0.126857810603387,-0.0314424952852709,0.36133720367112
"M34_P92.rtf",0.156072506932773,-0.0270067416137557,0.313535436127947,0.300826668137232,-0.0572048643708597,0.0490105086685847,0.172803699060121,0.351201550565552,0.12128917173555,0.196451299877034,0.148400198352629,0.22838518177493,0.238911805438751,0.0789162310107428,0.270284607167434,0.41283443805563,0.0792230707781925,0.240099000467056,0.109950876645315,0.160529212215812,0.351792438872405,0.0750292448470566,0.071774227843244,0.338842056346583,0.26067640424894,-0.0339754306713697,0.382229223703988,0.320998671709513,-0.0030153889310853,0.407929616709746,0.100319463791158,0.23588544799993,0.382405213091127,0.0143421436052984,0.279885136346815,0.0105219961745957,0.140760142077284,0.0868520584423963,0.326864307454083,0.355756684086505,0.142264645030624,0.0546926917738274,0.396511387920289,0.449475962455121,0.0398444453085987,0.361732889417185,0.0740875666844152,0.0929438147575784,0.179430236631948,0.185245586344338,0.106635945800456,0.107792847530806,0.194507414594305,0.0784163571298052,0.140839315542117,0.247397425056014,0.159502107915445,0.235625788107339,0.30072177898111,0.412239693349864,0.160385254902872,0.163129979156915,0.168446905069122,0.576181292013148,0.0225549754339639,0.120379636089773,0.220400697814289,0.259142105924902,-0.183114767034289,0.0911961789150576,0.229382301943124,0.476074884969405,0.273042714535366,0.0683733347489167,0.119984863533698,0.208801588922064,0.399641069981615,0.0708259847425488,0.20593867451789,1,0.177655008284873,0.0611952709895113,0.0168522040597996,0.242957763374382,-0.0400139744758298,0.31599792835755,0.25752905081704,0.092771028309247,0.0367372279867974,0.315429151921268
"M35_P93.rtf",0.0353976843273707,0.0171508372536723,0.107687552703937,0.0447900557958855,0.0168169249600807,0.0141892188847821,0.0435061210653581,0.0947899741893397,0.0930645511959019,0.155876712147239,0.113032416361375,0.0685852791120124,0.0796456563066136,0.0352547650095443,0.105936025784287,0.0148446622692124,0.0356621945738401,0.128919952286133,0.0626334607978407,0.0400772537857758,0.0398068380766077,0.0208993762154968,0.108931854327082,0.0840083324465976,0.0370086222204579,0.0702154108653427,0.0565357775797338,0.140926092001075,0.0626133477892344,0.0514837927573402,0.057594108701276,0.163098425785563,0.0829012301258947,0.039087228777466,0.14340215016098,0.0549071354788235,0.148190623416067,0.1808763050758,0.132028011548887,0.0552410653265783,0.0392046285542198,0.0420616310153391,0.144682872652018,0.106603313519658,0.0508851907612838,0.0662210726169175,0.0567215347921303,0.0293451245378724,0.0673691357757267,0.022907242755526,0.0279463732695022,0.0550568681600882,0.212297470424164,0.103226687631105,0.0645766192741185,0.0923462111846973,0.0839932445031444,0.0959975394175358,0.0272767531975465,0.0863584822237462,0.0555497141805356,0.0138220113909767,0.0181451341385862,-0.000467313825753052,0.0395030049465519,0.0685192137184922,0.0185318158865838,0.0396197338810337,0.0743304815487546,0.0710039843477123,0.12809382357979,0.0485143110422802,0.107916622462504,0.0142944952966861,0.0516401537658731,0.136436590482877,0.174919874373096,0.0637476214705406,0.0576733336945712,0.177655008284873,1,0.0580099931148637,0.0418058222915691,0.112280846504655,0.062117644548021,0.0899720199523702,0.0148453919761936,0.0629922455899165,0.0631632398414624,0.0600141249071603
"M36_P94.rtf",0.0400589041916648,0.0110082685495841,0.205241844991551,0.286237919595785,0.01855339269422,0.0555352426687145,0.0304388368945192,0.108950596578898,0.137799049477145,0.37648528939408,-0.0219358311221868,0.0622753448232185,0.151072749787179,0.188493995886478,0.157701445486611,0.0883067636725797,0.0641522897284802,0.0778297249713384,0.0248624629877776,0.0110443675062119,0.108102983362861,-0.0441107291657478,0.147983705996442,-0.0041008287216518,-0.0414801921098922,0.123076774496806,0.286021998865866,0.0878039065059406,0.0240209928952871,-0.0665665481666984,0.00182031860481958,0.17872829694687,-0.0499141810757952,0.00534127191805877,0.218232405471643,0.0438800225764757,0.273902754459464,0.242083222665035,0.0605124778875578,0.0428506807224872,0.0250670305226594,0.0542360247272351,0.0542234713044621,0.0316779272959541,0.0119341593799518,0.014013346924226,0.0267725097445532,0.0625082026375359,0.199125999378839,-0.0246358899134831,0.0544287413576478,0.0515852710226301,0.102413058185668,0.0361350916812586,0.0243048551136128,0.113975957193464,0.111107288746693,0.168681590091721,0.038680555639586,0.0316760374205053,0.0523870818788049,0.0388166866805985,0.052981062708132,0.0557389543078034,0.0405977594708986,0.0360707015890375,0.20752929926348,0.105216276910501,0.10902322820505,0.0426789634349662,0.198685433204786,0.146787220695744,0.190505499531307,-0.0216925677719597,0.0771347143159227,0.067455358930905,0.00257061689140442,0.0930626520705663,-0.0586813503126568,0.0611952709895113,0.0580099931148637,1,0.0843438258723413,0.25979865310995,-0.0157003428401713,0.0766711305242086,-0.0054106460350668,0.0747522613352276,-0.00361069619588919,0.0838413791781193
"M37_P96.rtf",0.114819569854316,0.079170615911785,-0.0357745977993783,0.0450376544831308,0.103090010527716,0.101457742643597,0.0843123659850314,0.054459697277509,0.249638024484002,0.0168156139273847,-0.094202956441264,0.0633345591486983,0.180747931439408,0.00633538328784422,0.204508868937608,-0.00444971786022906,0.0378354629582251,0.00375509408579881,0.16132509693226,0.117371903820871,0.216310082368224,0.0584232027573656,0.298640551046285,0.0575131403981294,0.0527524444475995,-0.0207859284250056,0.258296351907772,0.460775458445777,0.0253308166849512,0.111786438933927,0.044619247143149,0.0548676454744573,0.211317317349711,0.107691755130633,0.178991425867675,0.0918788005290164,0.0864822649739335,0.0144027106359481,0.125610383883281,0.225805759108271,0.0917769368132083,0.122552784130676,0.486999078035095,0.408111289951133,0.0313581230397713,0.120414211336547,0.123706219313673,-0.00956743069999809,0.328450263617557,-0.00576953827012627,0.0759808541201191,0.0354627063980186,0.183496828027418,0.200654508858446,0.18782307738833,-0.0241291069453902,0.17336447834189,-0.0172309772679852,0.0871527478934421,0.382129874973862,0.00795784236716628,0.244355230059005,0.197484374078783,0.0724212973657456,0.0342527473998373,0.0884649334070987,-0.0329698923527523,0.0192869298920642,-0.0036909583162075,0.0935448845277358,-0.0776124069194224,0.133252353823788,0.165174781011431,0.126201252176314,0.0393494963108175,0.0832911031726507,0.157878669029018,0.224573064844198,0.100181943890906,0.0168522040597996,0.0418058222915691,0.0843438258723413,1,0.288565400468834,0.0543385735527528,0.0911790106527491,0.0715040705511076,0.0918541199447552,0.138519710197769,0.124825087673665
"M38_P97.rtf",0.657516481741638,0.147519392583774,0.379817943845189,0.635023669756955,0.131329585913446,0.098087702627332,0.12329502543232,0.441957720240438,0.641034730835184,0.358875639278586,0.0703858313327044,0.113730249914586,0.537882200225119,0.21736035654638,0.338766338352185,0.254612668571682,0.128700320001808,0.131019567808447,0.102266443517588,0.0937017067306763,0.608207086525999,0.390093002251267,0.350776583222573,0.129036293221533,0.166782239709901,0.241274123658366,0.714226357355149,0.20574891872174,0.0663504989981727,0.439320215596143,0.179439036285616,0.565335343370356,0.0167218107230881,-0.13927818620783,0.656237744193133,0.232219832070796,0.207926155603768,0.265793575073815,0.57457843352217,-0.0480170712914829,0.225211265609359,0.0722769501942294,0.227546285020773,0.420322430696882,0.124641192567407,0.062042337473147,-0.016947733049845,0.183174876341759,0.609209574512035,0.203005372917131,0.163616740383954,0.0665021444547158,0.566962886374128,0.169499747437183,0.181645449525438,0.196316590354237,0.321957339012377,0.453377584697241,0.116721018426753,0.439391229709678,0.223064258759578,0.656974939991159,0.215107757733067,0.342156678544915,0.059266852982847,0.0605341035846897,-0.0378977816537294,0.102085344527807,0.220961053604386,0.0576456315137162,0.0745056598491222,0.277062323117562,0.344044850069376,0.128298687504033,0.00821485837253803,0.0735370555417848,0.557840738952511,0.300675277919364,0.480358815106163,0.242957763374382,0.112280846504655,0.25979865310995,0.288565400468834,1,0.134229839857591,0.0823846165279106,0.436208796935858,0.196820014342071,0.13409059413074,0.0822826440611195
"M39_P98.rtf",0.0729293909865932,-0.0266540749947183,0.0986807418361261,0.116997772417732,0.0787637989083399,0.0386234643377176,0.0404317448240177,0.148675987310812,0.345736824679331,0.126271355287676,0.00785808331819335,0.0489710396183779,0.131529958764301,0.0247275171184952,0.216622525793608,0.207123941743799,0.0639679633387399,0.0299531250294401,0.0729900991120025,0.0161931683981738,0.322933470936606,0.0145629796350649,0.112553119285627,0.0380178732045374,0.154590673594991,0.0996140745240856,0.177838061932293,0.0909665966615377,0.0380205846986798,-0.055202137104084,0.0162584117321409,0.301694476746752,0.0710910657809744,0.052092860079446,0.356807303589126,0.105449827892896,0.110597360615106,0.461679283621794,0.326056685162139,-0.00169822701572318,0.00361808740467918,0.0515914217649453,0.100352079660626,0.0957134561892787,0.0395345287315542,0.119623141288465,0.0510423045881234,0.0579943743772422,0.217623589508501,-0.0145768775175747,0.0607483678433479,0.0370817095139353,0.043500362346375,0.0835974943118065,0.0784206414110885,0.11158841296078,0.407938289627462,0.26829660545753,0.0744137998854483,0.0130342096381074,0.126706741559354,0.241481762470366,0.228376961700331,0.114965221363246,0.0300194392506264,0.057045600922683,0.0692158216931735,0.112356750935602,0.230120087456676,0.0659930753149771,0.0607402423957598,0.0492398853685643,0.361300738258947,-0.00884057575922593,0.0962431632031698,0.133916765192292,-0.0177588897624918,0.0597007593979004,0.0110551591401203,-0.0400139744758298,0.062117644548021,-0.0157003428401713,0.0543385735527528,0.134229839857591,1,-0.0618263781166266,0.0295634836391631,0.131789767860861,-0.0441000357552087,0.115751155529595
"M40_P99.rtf",-0.00704800632506465,-0.0216404643149902,0.0974994836240779,0.229496349275915,0.303925583056642,0.182240271668034,0.279797351304236,0.337245591757306,0.239604812747824,0.352902019729144,0.213812588382543,0.163875754577117,0.347732909090265,0.431362536224095,0.304935562864236,-0.036925328056898,0.10079468811507,0.442225097799956,0.0614266129176235,-0.0171698113489814,0.172985464377104,0.160128732862432,0.156170295178485,0.417931361638098,0.301812841005311,0.224592621073487,0.120066808034049,0.268615815468788,0.335181696052627,0.233472859012457,0.18296644471343,0.267792365610081,0.339755834587001,0.12427171953167,0.132329175563182,0.11682562382057,0.0776367562014439,0.0969043772181644,0.326953295092836,0.366016388507857,0.362886251363527,0.124903999101404,0.431685041798787,0.344173680062079,-0.0324401038557717,0.329992945054072,0.137485701729809,0.0470744687673339,0.470031811901106,-0.0836624501018584,0.119330051368527,0.404069106683161,0.515330905049733,0.435612439490287,0.391365822661701,0.204020279266958,0.360504854111941,0.190065122196869,0.206269624218005,0.297602277915567,0.0999566820408861,0.0890745003533248,0.568005965750166,0.231788946348349,0.0590786232102563,0.183437033463251,0.496250985953032,0.119024473899813,0.25398853433327,0.228140510989002,0.529704639543178,0.621518314656233,0.414406144403984,0.318509455847922,0.262013242897501,0.406758772595696,0.49661568456072,0.17557487830026,0.292977224754531,0.31599792835755,0.0899720199523702,0.0766711305242086,0.0911790106527491,0.0823846165279106,-0.0618263781166266,1,0.220040245585771,0.172896717328739,0.205525291977376,0.229554716765173
"M41_P101.rtf",0.0466065338979285,0.182353450378066,0.33796490579202,0.49221261792139,0.315257226444373,-0.0642582275444875,-0.0247448283166257,0.403482081897214,0.427374266950161,0.483115421609921,-0.0112134057651229,-0.228342201551114,0.272786656123868,0.384094034134998,0.400391142221614,0.209816812588824,0.138886681690538,0.0651516606445099,0.178855642568467,0.0989704222243711,0.568722557278913,0.15996589102868,-0.010342061269538,0.183025760041335,0.375394220413065,0.165172864372409,0.289450581223715,0.155651248847071,0.0117569695811847,0.43483965405579,0.0470582503492002,0.424746243452318,0.2312844797604,-0.0213596057441702,0.400998462379911,0.194917427650505,0.256364012443075,0.137072131899017,0.382346645767955,0.089263201912767,0.00594477713722056,0.0523624578435456,0.138545286619545,0.455045805602282,0.0144419794258741,0.217227490383681,0.188753839086439,0.312897675576577,0.366493700457262,0.209515622790437,0.124302946452719,-0.077345757380892,0.394912037310533,0.131445253918282,0.149890376053218,0.452353499599098,0.570977154800158,0.503622944177772,0.00468784756851289,0.615902905369642,0.131356158197704,0.479274552451613,0.412810824712603,0.209419381267978,0.153420906112506,0.00564297638564101,0.408454037217298,0.0151053630243801,0.0542773613720064,-0.0605085959841021,0.20173354459992,0.329655418172901,0.515763145113695,0.189597631168187,-0.0183764619515481,0.189398995902806,0.486040269201714,0.173749606590917,0.255130568864825,0.25752905081704,0.0148453919761936,-0.0054106460350668,0.0715040705511076,0.436208796935858,0.0295634836391631,0.220040245585771,1,0.0314735654663362,0.337531108421716,0.207841688285924
"M42_P103.rtf",-0.0447813853953431,0.0328739890490856,-0.0076327834846549,0.121756986879285,0.246573657177831,-0.0589323091638132,-0.000596643564651274,0.291684032764471,0.186005280899431,0.181624451791913,0.133914271357503,0.287634464003,0.0187250748038039,0.130919456735178,0.135464419600332,-0.0207973281192475,0.070691037120747,0.13370580726884,0.0772021686906799,0.0553798451631641,0.0770113049402348,0.210157195928244,0.0984689803757559,0.0273417873079088,0.122466047619954,0.0931251089707247,0.355050670304056,0.141768354853651,0.0722630811266543,0.196599390111719,0.0396617930288219,0.391441110544084,0.025645906543138,-0.0314409994980892,0.186335004261329,0.0935568991706944,-0.00345545556499895,0.314736660033842,0.153853717726821,0.0201706208145028,0.121419239116974,0.0465053771025728,0.046763662247914,0.269957571579269,0.129961029621493,0.313966540640742,0.032024258150604,0.0957793192859208,0.039767765634672,0.24711827485889,0.0753517859870526,0.040552086428177,0.317576300874943,-0.0261835627055914,0.212697753621834,0.0489399379224509,0.218672332680524,-0.198647597535525,0.0410996402813644,0.312153055151761,0.0524960284189139,0.0648601405089645,0.118572135239009,0.227949951368022,0.0344139913405409,0.102104629133173,0.0568237440117124,0.0527181286088035,0.282913305659712,0.0406651616595555,0.0461114929921218,0.354471131026063,0.105663855611621,0.0845876702123055,0.0067852511156239,0.356879670573959,0.243562237983054,0.0308719458753191,0.126857810603387,0.092771028309247,0.0629922455899165,0.0747522613352276,0.0918541199447552,0.196820014342071,0.131789767860861,0.172896717328739,0.0314735654663362,1,0.0245714833773749,0.24304146439422
"M43_P104.rtf",-0.042003787797814,0.0299739858502731,0.167827711660401,0.273091911326081,0.133247413545242,0.112177131301134,0.140634012236941,0.367447484373111,0.179907287964096,0.162148453209926,0.058240570353368,0.147413699766224,0.30609336541386,0.277949097738664,0.32874630194141,0.135694592507802,0.205372206210819,0.0534932298567168,0.1434541815176,0.0186236035615327,0.364722394468184,0.176450121759484,0.267405220601235,0.0646702929893861,0.0321323669145111,0.505552645737797,0.241434814619643,0.399546727446514,0.0529475153961412,0.366620533293612,0.0796331615606115,0.21099249308797,0.40723037840679,0.0690704753059563,0.155449648772335,0.0833045958436368,0.092629160190867,0.0413640705121123,0.113530207827594,0.118105652173106,0.145768177568505,0.0881300440988551,0.0748791881312758,0.0390562106371985,0.062603441563779,0.123787439809024,0.0546222238758975,0.0752049465393766,0.286240820843592,0.0436832191290956,0.0538410297099437,0.0191606705620858,0.0903008404220255,-0.00153244328476375,0.440263879019652,0.141499137290633,0.193099700463789,0.130579237079456,0.118024600239745,0.257970035654703,0.0915927231351423,0.166352353620871,0.059939771333828,0.136434295558602,0.0713075308876905,0.095455370886938,0.258397908091421,0.177149066536684,0.338541286117052,0.181488709753235,0.164862286890182,0.173452487374944,0.355380749955021,0.041477373482994,0.151004239730257,0.180785604925258,0.353103744074945,0.128022137397764,-0.0314424952852709,0.0367372279867974,0.0631632398414624,-0.00361069619588919,0.138519710197769,0.13409059413074,-0.0441000357552087,0.205525291977376,0.337531108421716,0.0245714833773749,1,0.0237973446641572
"M44_P105.rtf",0.0569331061148201,0.0690914830384368,0.126998065009773,0.176218150730892,-0.0923668683195367,-0.0172862315454972,0.057740351455832,-0.120810052416432,0.0947381917235703,-0.106663328816112,0.178141615509743,0.0805019160052005,0.233579239522104,0.0597592228396505,0.15386679899461,0.026150724563759,0.0795110776561749,0.107041178731317,0.0360662609147732,0.116653721198015,0.0934084359361541,-0.168595454540353,0.23081432612274,0.0796475870008453,0.15894377902697,0.257042469104888,0.229479372666936,0.377393480801013,0.00680331759839462,0.212907696113507,0.0311241215332645,-0.0623443520872088,0.342515178035144,0.0782427359923518,-0.00854184351141637,0.0666449915255047,0.104671645835006,0.0299092700198277,-0.0520004835599788,0.0843096366552805,0.217235833357787,0.0870868184808541,0.188537230434717,0.256992415158173,0.0218864845519014,0.15912874047007,0.00158808969860216,0.0665807296023351,0.247227967626456,0.052042640660048,0.0597578311126402,0.0592639209718302,0.0301560721238514,0.0905077420775012,0.0441366693686685,0.0692442023190195,0.282523831162434,0.181160575986083,-0.0294126851429951,0.427464165175823,0.109462039464974,0.0397738319105621,0.186095798380644,-0.0472181613076714,0.0553424619517146,0.0753182649151234,0.226142475202895,0.0238848821395127,0.103731355039499,0.130137038941944,0.14318551418786,0.458856907088022,0.278184429844967,0.0122797168668339,0.0333585070812287,0.0855497072275133,0.236063529102285,0.170720895726612,0.36133720367112,0.315429151921268,0.0600141249071603,0.0838413791781193,0.124825087673665,0.0822826440611195,0.115751155529595,0.229554716765173,0.207841688285924,0.24304146439422,0.0237973446641572,1
